booking_id,user_id,listing_id,location,country_code,checkin_date,checkout_date,price_per_night,guests,room_type,created_at,cancelled,currency
B4021,U364,L456,Sydney,AUS,11/6/2023,11/15/2023,272.04,1,Entire Home,10/20/2023,FALSE,Australian Dollar
B4022,U302,L238,Toronto,CAN,3/4/2023,3/16/2023,191.37,1,Private Room,2/1/2023,TRUE,Canadian Dollar
B4023,U310,L478,Toronto,CAN,3/2/2023,3/4/2023,246.8,1,Shared Room,2/9/2023,TRUE,Canadian Dollar
B4024,U909,L453,San Francisco,USA,7/28/2023,7/31/2023,226.36,5,Shared Room,6/7/2023,FALSE,US Dollar
B4025,U967,L208,Paris,FRA,11/7/2023,11/15/2023,266.86,2,Shared Room,9/25/2023,TRUE,Unknown
B4026,U396,L247,San Francisco,USA,5/16/2023,5/30/2023,164.84,3,Private Room,4/11/2023,TRUE,US Dollar
B4027,U596,L238,Amsterdam,NLD,8/7/2023,8/14/2023,262.28,3,Private Room,7/7/2023,FALSE,Unknown
B4028,U401,L419,Berlin,DEU,9/11/2024,9/13/2024,188.53,1,Entire Home,8/26/2024,FALSE,Unknown
B4029,U408,L256,Toronto,CAN,5/6/2023,5/19/2023,299.69,2,Entire Home,3/30/2023,TRUE,Canadian Dollar
B4030,U221,L378,Tokyo,JPN,2/19/2023,2/21/2023,109.37,3,Entire Home,1/4/2023,FALSE,Yen
B4031,U152,L410,Amsterdam,NLD,11/10/2024,11/17/2024,96.39,1,Private Room,9/28/2024,FALSE,Unknown
B4032,U933,L376,Sydney,AUS,6/21/2023,6/27/2023,239.41,4,Shared Room,6/9/2023,FALSE,Australian Dollar
B4033,U176,L201,Paris,FRA,10/10/2024,10/16/2024,171.64,1,Shared Room,9/21/2024,FALSE,Unknown
B4034,U697,L477,Amsterdam,NLD,12/22/2024,1/1/2025,180.15,3,Private Room,12/4/2024,FALSE,Unknown
B4035,U719,L344,Rome,ITA,8/6/2024,8/16/2024,295.29,1,Private Room,7/22/2024,TRUE,Unknown
B4036,U705,L374,Toronto,CAN,4/7/2024,4/13/2024,279.25,2,Private Room,2/24/2024,FALSE,Canadian Dollar
B4037,U896,L458,Tokyo,JPN,5/30/2023,6/13/2023,162.06,1,Private Room,5/18/2023,TRUE,Yen
B4038,U499,L406,Paris,FRA,10/31/2024,11/6/2024,141.74,3,Private Room,10/5/2024,TRUE,Unknown
B4039,U587,L211,New York,USA,3/26/2023,3/31/2023,299.73,3,Entire Home,1/30/2023,TRUE,US Dollar
B4040,U105,L393,Rome,ITA,10/25/2024,11/1/2024,95.01,1,Shared Room,8/30/2024,FALSE,Unknown
B4041,U896,L252,New York,USA,1/4/2023,1/15/2023,152.96,5,Shared Room,11/12/2022,TRUE,US Dollar
B4042,U788,L339,San Francisco,USA,5/12/2024,5/15/2024,85.18,4,Private Room,4/7/2024,TRUE,US Dollar
B4043,U296,L456,San Francisco,USA,5/5/2023,5/11/2023,248.19,2,Entire Home,3/10/2023,TRUE,US Dollar
B4044,U246,L482,Paris,FRA,7/5/2023,7/8/2023,88.76,1,Shared Room,5/30/2023,FALSE,Unknown
B4045,U582,L367,Paris,FRA,6/22/2024,6/26/2024,299.98,5,Shared Room,5/30/2024,FALSE,Unknown
B4046,U132,L200,Tokyo,JPN,4/5/2023,4/6/2023,237.83,3,Private Room,2/17/2023,TRUE,Yen
B4047,U333,L390,San Francisco,USA,12/22/2024,12/24/2024,111.57,1,Private Room,10/23/2024,TRUE,US Dollar
B4048,U426,L426,Paris,FRA,6/18/2023,7/1/2023,182.65,2,Entire Home,5/7/2023,FALSE,Unknown
B4049,U396,L260,Sydney,AUS,5/16/2024,5/25/2024,199.7,4,Shared Room,5/13/2024,TRUE,Australian Dollar
B4050,U129,L265,Rome,ITA,1/18/2023,2/1/2023,55.93,3,Entire Home,1/13/2023,FALSE,Unknown
B4051,U987,L368,Berlin,DEU,11/5/2023,11/7/2023,133.23,2,Shared Room,9/26/2023,TRUE,Unknown
B4052,U771,L334,Tokyo,JPN,4/25/2024,5/4/2024,249.97,3,Shared Room,3/29/2024,TRUE,Yen
B4053,U663,L218,Paris,FRA,3/29/2023,4/9/2023,218.53,5,Entire Home,2/24/2023,TRUE,Unknown
B4054,U494,L313,Sydney,AUS,5/24/2024,6/2/2024,227.59,1,Shared Room,4/12/2024,TRUE,Australian Dollar
B4055,U575,L485,Amsterdam,NLD,4/29/2023,5/10/2023,74.34,5,Shared Room,4/19/2023,FALSE,Unknown
B4056,U356,L322,Toronto,CAN,9/2/2024,9/12/2024,129.73,3,Shared Room,9/1/2024,FALSE,Canadian Dollar
B4057,U452,L452,Sydney,AUS,8/29/2024,9/8/2024,224.47,1,Shared Room,8/9/2024,FALSE,Australian Dollar
B4058,U291,L494,New York,USA,3/5/2024,3/15/2024,191.61,1,Shared Room,2/6/2024,FALSE,US Dollar
B4059,U467,L278,Rome,ITA,9/14/2024,9/27/2024,157.29,4,Entire Home,8/10/2024,TRUE,Unknown
B4060,U497,L369,Toronto,CAN,4/15/2024,4/19/2024,163.09,3,Private Room,3/31/2024,FALSE,Canadian Dollar
B4061,U144,L242,Toronto,CAN,11/22/2023,11/25/2023,153.59,2,Private Room,10/24/2023,TRUE,Canadian Dollar
B4062,U406,L500,Rome,ITA,3/1/2023,3/4/2023,104.99,1,Shared Room,2/6/2023,FALSE,Unknown
B4063,U299,L445,Toronto,CAN,9/22/2024,10/2/2024,210.04,4,Private Room,9/11/2024,FALSE,Canadian Dollar
B4064,U408,L435,Barcelona,ESP,7/4/2023,7/10/2023,269.11,1,Shared Room,5/13/2023,FALSE,Unknown
B4065,U791,L294,Berlin,DEU,5/25/2023,5/30/2023,103.15,5,Entire Home,5/13/2023,TRUE,Unknown
B4066,U380,L240,Barcelona,ESP,12/27/2024,12/30/2024,77.65,3,Private Room,12/7/2024,TRUE,Unknown
B4067,U994,L403,Amsterdam,NLD,4/21/2023,4/27/2023,134.51,4,Private Room,3/17/2023,TRUE,Unknown
B4068,U493,L289,Barcelona,ESP,7/30/2024,8/12/2024,53.74,3,Entire Home,7/5/2024,FALSE,Unknown
B4069,U563,L231,Berlin,DEU,8/7/2023,8/11/2023,86.1,3,Shared Room,6/25/2023,FALSE,Unknown
B4070,U467,L292,Berlin,DEU,3/26/2023,4/1/2023,184.46,2,Shared Room,2/13/2023,FALSE,Unknown
B4071,U331,L223,Tokyo,JPN,1/21/2023,2/4/2023,201.28,4,Entire Home,1/12/2023,TRUE,Yen
B4072,U553,L280,San Francisco,USA,5/12/2024,5/17/2024,200.06,2,Entire Home,5/1/2024,FALSE,US Dollar
B4073,U189,L408,Barcelona,ESP,7/8/2024,7/21/2024,276.29,3,Shared Room,6/26/2024,TRUE,Unknown
B4074,U704,L290,Toronto,CAN,1/27/2024,2/6/2024,168.71,1,Private Room,1/13/2024,TRUE,Canadian Dollar
B4075,U229,L381,New York,USA,8/9/2023,8/11/2023,107.66,2,Shared Room,6/16/2023,TRUE,US Dollar
B4076,U409,L472,Sydney,AUS,1/8/2023,1/11/2023,61.27,1,Shared Room,12/29/2022,TRUE,Australian Dollar
B4077,U208,L495,Berlin,DEU,10/20/2024,10/24/2024,143.42,2,Private Room,10/6/2024,FALSE,Unknown
B4078,U186,L231,New York,USA,3/1/2023,3/12/2023,95.95,5,Shared Room,2/27/2023,FALSE,US Dollar
B4079,U540,L250,Toronto,CAN,5/30/2023,6/2/2023,135.13,3,Shared Room,4/6/2023,FALSE,Canadian Dollar
B4080,U165,L463,Sydney,AUS,12/29/2023,1/8/2024,50.61,4,Shared Room,12/9/2023,TRUE,Australian Dollar
B4081,U332,L200,Tokyo,JPN,12/19/2023,12/31/2023,294.35,2,Shared Room,10/28/2023,TRUE,Yen
B4082,U184,L397,Barcelona,ESP,4/21/2024,5/4/2024,242.09,3,Private Room,3/17/2024,FALSE,Unknown
B4083,U396,L425,Tokyo,JPN,9/8/2023,9/16/2023,245.59,1,Shared Room,9/7/2023,FALSE,Yen
B4084,U875,L380,Berlin,DEU,11/24/2024,12/4/2024,278.11,1,Shared Room,10/10/2024,FALSE,Unknown
B4085,U610,L419,Toronto,CAN,12/29/2024,1/5/2025,64.6,2,Shared Room,12/7/2024,FALSE,Canadian Dollar
B4086,U763,L414,San Francisco,USA,5/9/2023,5/10/2023,193.87,5,Entire Home,3/19/2023,FALSE,US Dollar
B4087,U588,L480,New York,USA,2/21/2024,3/3/2024,249.29,5,Entire Home,2/16/2024,TRUE,US Dollar
B4088,U235,L325,San Francisco,USA,11/22/2024,11/24/2024,169.62,5,Shared Room,10/27/2024,FALSE,US Dollar
B4089,U124,L397,Barcelona,ESP,10/9/2024,10/16/2024,133.82,2,Entire Home,9/25/2024,TRUE,Unknown
B4090,U800,L448,San Francisco,USA,7/6/2024,7/12/2024,88.83,2,Private Room,5/29/2024,FALSE,US Dollar
B4091,U762,L462,Sydney,AUS,2/29/2024,3/4/2024,174.5,1,Private Room,1/1/2024,TRUE,Australian Dollar
B4092,U720,L359,Berlin,DEU,1/23/2023,1/24/2023,284.74,2,Private Room,1/21/2023,FALSE,Unknown
B4093,U891,L325,Amsterdam,NLD,7/4/2024,7/14/2024,224.22,2,Shared Room,5/6/2024,TRUE,Unknown
B4094,U312,L273,Tokyo,JPN,3/23/2024,3/29/2024,214.68,5,Private Room,2/13/2024,FALSE,Yen
B4095,U727,L306,Paris,FRA,5/5/2024,5/18/2024,228.4,1,Private Room,3/31/2024,TRUE,Unknown
B4096,U920,L454,Toronto,CAN,12/17/2023,12/27/2023,270.6,3,Entire Home,12/12/2023,TRUE,Canadian Dollar
B4097,U142,L248,San Francisco,USA,10/9/2023,10/20/2023,57.58,4,Private Room,8/14/2023,TRUE,US Dollar
B4098,U817,L419,Toronto,CAN,10/27/2023,10/30/2023,161.28,2,Private Room,9/29/2023,TRUE,Canadian Dollar
B4099,U924,L273,Barcelona,ESP,7/7/2023,7/12/2023,285.77,2,Entire Home,6/16/2023,FALSE,Unknown
B4100,U954,L387,Toronto,CAN,11/18/2023,12/1/2023,203.4,4,Private Room,10/24/2023,FALSE,Canadian Dollar
B4101,U623,L350,Amsterdam,NLD,3/12/2024,3/15/2024,119.67,5,Private Room,3/1/2024,FALSE,Unknown
B4102,U950,L261,New York,USA,11/11/2023,11/18/2023,84.52,1,Private Room,10/1/2023,TRUE,US Dollar
B4103,U681,L414,Sydney,AUS,1/28/2024,2/6/2024,133.45,1,Entire Home,11/29/2023,TRUE,Australian Dollar
B4104,U987,L415,Paris,FRA,4/3/2024,4/10/2024,173.05,5,Entire Home,2/17/2024,FALSE,Unknown
B4105,U819,L211,Amsterdam,NLD,3/27/2024,4/6/2024,103.88,3,Entire Home,2/6/2024,TRUE,Unknown
B4106,U234,L494,San Francisco,USA,11/5/2023,11/12/2023,245.65,3,Entire Home,9/10/2023,TRUE,US Dollar
B4107,U250,L300,Tokyo,JPN,5/20/2024,5/28/2024,295.99,1,Private Room,4/14/2024,FALSE,Yen
B4108,U604,L490,Barcelona,ESP,5/21/2023,5/27/2023,266,3,Shared Room,5/13/2023,TRUE,Unknown
B4109,U569,L212,Berlin,DEU,8/24/2023,9/4/2023,182.42,1,Private Room,7/15/2023,FALSE,Unknown
B4110,U668,L273,Berlin,DEU,7/17/2023,7/25/2023,232.78,2,Shared Room,6/5/2023,TRUE,Unknown
B4111,U681,L338,Sydney,AUS,3/7/2023,3/19/2023,148.68,4,Shared Room,1/6/2023,FALSE,Australian Dollar
B4112,U112,L402,Berlin,DEU,2/21/2024,3/3/2024,217.73,5,Private Room,2/6/2024,TRUE,Unknown
B4113,U104,L257,San Francisco,USA,5/22/2023,6/4/2023,87.89,1,Shared Room,3/30/2023,FALSE,US Dollar
B4114,U615,L337,Paris,FRA,2/2/2024,2/16/2024,243.31,5,Entire Home,1/16/2024,TRUE,Unknown
B4115,U870,L308,Toronto,CAN,4/7/2024,4/18/2024,145.26,5,Entire Home,3/1/2024,FALSE,Canadian Dollar
B4116,U610,L243,Berlin,DEU,1/26/2024,1/27/2024,133.89,3,Shared Room,12/2/2023,FALSE,Unknown
B4117,U545,L268,New York,USA,7/29/2024,8/4/2024,154.83,5,Shared Room,5/31/2024,TRUE,US Dollar
B4118,U216,L296,Paris,FRA,9/25/2023,10/5/2023,240.9,1,Shared Room,9/1/2023,TRUE,Unknown
B4119,U483,L225,New York,USA,3/21/2023,3/23/2023,132.95,4,Entire Home,1/22/2023,FALSE,US Dollar
B4120,U453,L471,New York,USA,7/7/2024,7/8/2024,287.91,5,Shared Room,6/23/2024,TRUE,US Dollar
B4121,U392,L330,San Francisco,USA,3/4/2023,3/9/2023,117.98,1,Private Room,2/28/2023,FALSE,US Dollar
B4122,U494,L460,Sydney,AUS,3/19/2023,3/30/2023,258.41,2,Shared Room,3/5/2023,TRUE,Australian Dollar
B4123,U381,L463,Berlin,DEU,5/3/2024,5/8/2024,129.93,5,Entire Home,4/3/2024,TRUE,Unknown
B4124,U143,L206,San Francisco,USA,2/17/2024,2/26/2024,129.44,3,Private Room,12/19/2023,TRUE,US Dollar
B4125,U598,L430,Rome,ITA,9/26/2023,9/27/2023,290.52,5,Entire Home,9/20/2023,TRUE,Unknown
B4126,U573,L252,Toronto,CAN,9/12/2024,9/21/2024,189.69,2,Private Room,7/29/2024,TRUE,Canadian Dollar
B4127,U546,L247,San Francisco,USA,1/10/2024,1/19/2024,147.32,5,Private Room,11/11/2023,TRUE,US Dollar
B4128,U187,L491,Amsterdam,NLD,4/26/2024,5/10/2024,146.35,3,Shared Room,3/3/2024,TRUE,Unknown
B4129,U779,L301,Paris,FRA,2/28/2024,3/1/2024,267.45,3,Entire Home,1/28/2024,FALSE,Unknown
B4130,U649,L306,Sydney,AUS,7/14/2023,7/19/2023,210.91,1,Shared Room,6/21/2023,FALSE,Australian Dollar
B4131,U532,L367,Barcelona,ESP,12/23/2024,12/26/2024,142.4,3,Entire Home,11/18/2024,TRUE,Unknown
B4132,U692,L460,Paris,FRA,10/17/2023,10/20/2023,150.04,2,Entire Home,9/22/2023,FALSE,Unknown
B4133,U895,L446,Sydney,AUS,7/26/2024,7/27/2024,220.33,5,Private Room,7/21/2024,FALSE,Australian Dollar
B4134,U538,L480,Barcelona,ESP,9/11/2024,9/25/2024,51.08,2,Entire Home,8/28/2024,TRUE,Unknown
B4135,U907,L463,Sydney,AUS,7/29/2023,8/1/2023,256.43,2,Private Room,6/1/2023,FALSE,Australian Dollar
B4136,U540,L486,Berlin,DEU,9/19/2023,9/25/2023,209.49,1,Entire Home,9/14/2023,FALSE,Unknown
B4137,U228,L465,Sydney,AUS,11/4/2023,11/11/2023,292.07,1,Shared Room,10/28/2023,FALSE,Australian Dollar
B4138,U937,L297,New York,USA,7/2/2024,7/12/2024,167.98,1,Shared Room,5/3/2024,FALSE,US Dollar
B4139,U883,L314,Rome,ITA,6/20/2023,6/28/2023,168.78,4,Shared Room,4/30/2023,TRUE,Unknown
B4140,U223,L456,Tokyo,JPN,5/24/2023,5/30/2023,223.32,4,Shared Room,5/15/2023,FALSE,Yen
B4141,U303,L200,Amsterdam,NLD,3/4/2023,3/5/2023,276.85,2,Entire Home,2/3/2023,TRUE,Unknown
B4142,U947,L272,Tokyo,JPN,5/25/2023,5/29/2023,218.78,4,Entire Home,5/6/2023,TRUE,Yen
B4143,U457,L447,Barcelona,ESP,4/25/2024,4/27/2024,204.76,4,Entire Home,3/7/2024,FALSE,Unknown
B4144,U210,L392,Sydney,AUS,12/27/2024,1/6/2025,137.47,4,Private Room,11/29/2024,FALSE,Australian Dollar
B4145,U516,L351,New York,USA,9/13/2024,9/23/2024,220.32,5,Entire Home,7/28/2024,TRUE,US Dollar
B4146,U394,L336,New York,USA,1/18/2023,1/28/2023,141.66,2,Private Room,12/3/2022,TRUE,US Dollar
B4147,U790,L394,Sydney,AUS,7/20/2023,8/2/2023,206.04,2,Entire Home,6/20/2023,TRUE,Australian Dollar
B4148,U693,L238,Tokyo,JPN,9/7/2023,9/17/2023,53.32,1,Private Room,7/23/2023,FALSE,Yen
B4149,U589,L324,Toronto,CAN,2/21/2023,3/6/2023,133.64,5,Entire Home,2/13/2023,TRUE,Canadian Dollar
B4150,U436,L219,San Francisco,USA,2/14/2023,2/16/2023,227.21,2,Private Room,1/19/2023,TRUE,US Dollar
B4151,U131,L458,New York,USA,5/18/2023,5/25/2023,190.13,2,Shared Room,4/25/2023,FALSE,US Dollar
B4152,U964,L439,Sydney,AUS,9/4/2024,9/12/2024,189.08,2,Entire Home,7/10/2024,FALSE,Australian Dollar
B4153,U395,L459,Rome,ITA,12/31/2024,1/4/2025,173,1,Shared Room,12/8/2024,TRUE,Unknown
B4154,U210,L345,Amsterdam,NLD,2/17/2024,2/25/2024,72.82,3,Private Room,1/11/2024,TRUE,Unknown
B4155,U827,L458,Toronto,CAN,10/10/2024,10/17/2024,120.91,2,Entire Home,8/16/2024,TRUE,Canadian Dollar
B4156,U997,L306,San Francisco,USA,5/21/2024,6/2/2024,254.32,4,Private Room,5/12/2024,FALSE,US Dollar
B4157,U249,L465,Paris,FRA,11/14/2023,11/21/2023,133.27,5,Entire Home,10/10/2023,FALSE,Unknown
B4158,U785,L265,Tokyo,JPN,1/3/2023,1/4/2023,58.6,2,Entire Home,11/12/2022,FALSE,Yen
B4159,U780,L225,San Francisco,USA,11/8/2023,11/19/2023,144.25,1,Private Room,9/21/2023,TRUE,US Dollar
B4160,U703,L212,Rome,ITA,12/13/2023,12/18/2023,255.98,4,Entire Home,11/29/2023,FALSE,Unknown
B4161,U767,L303,New York,USA,10/22/2024,11/3/2024,99.54,2,Private Room,9/5/2024,FALSE,US Dollar
B4162,U965,L311,Toronto,CAN,9/4/2024,9/16/2024,258.15,2,Entire Home,7/17/2024,TRUE,Canadian Dollar
B4163,U159,L229,New York,USA,8/26/2024,8/27/2024,255.19,5,Entire Home,7/23/2024,TRUE,US Dollar
B4164,U666,L427,Rome,ITA,4/27/2023,5/9/2023,252.39,3,Shared Room,4/26/2023,TRUE,Unknown
B4165,U277,L469,Berlin,DEU,12/10/2023,12/22/2023,66.12,5,Shared Room,11/22/2023,TRUE,Unknown
B4166,U739,L225,Amsterdam,NLD,8/24/2023,8/25/2023,115.63,2,Shared Room,6/25/2023,FALSE,Unknown
B4167,U527,L417,San Francisco,USA,9/6/2023,9/19/2023,148.48,5,Shared Room,8/10/2023,TRUE,US Dollar
B4168,U624,L242,Paris,FRA,5/21/2023,6/1/2023,157.27,1,Private Room,4/10/2023,FALSE,Unknown
B4169,U898,L434,Tokyo,JPN,4/13/2024,4/27/2024,267.95,2,Entire Home,4/12/2024,TRUE,Yen
B4170,U137,L378,Rome,ITA,8/6/2023,8/17/2023,235.42,1,Shared Room,6/17/2023,FALSE,Unknown
B4171,U609,L303,Amsterdam,NLD,4/3/2024,4/13/2024,122.55,2,Entire Home,3/1/2024,TRUE,Unknown
B4172,U864,L357,Paris,FRA,11/14/2024,11/21/2024,108.2,4,Shared Room,10/6/2024,FALSE,Unknown
B4173,U763,L214,San Francisco,USA,2/20/2024,3/4/2024,156.79,1,Shared Room,1/19/2024,FALSE,US Dollar
B4174,U590,L403,Paris,FRA,11/4/2024,11/13/2024,252.62,2,Private Room,9/30/2024,TRUE,Unknown
B4175,U542,L478,Rome,ITA,11/11/2024,11/22/2024,56.14,4,Shared Room,10/19/2024,TRUE,Unknown
B4176,U570,L405,Paris,FRA,8/29/2024,9/1/2024,156.28,4,Private Room,8/17/2024,TRUE,Unknown
B4177,U683,L299,Barcelona,ESP,10/21/2024,10/28/2024,287.4,3,Entire Home,10/15/2024,TRUE,Unknown
B4178,U663,L475,Amsterdam,NLD,1/1/2023,1/9/2023,195.2,2,Private Room,12/13/2022,TRUE,Unknown
B4179,U238,L365,Sydney,AUS,9/29/2024,10/7/2024,166.21,4,Private Room,8/29/2024,FALSE,Australian Dollar
B4180,U489,L351,New York,USA,7/16/2024,7/30/2024,278.03,3,Shared Room,7/3/2024,TRUE,US Dollar
B4181,U424,L215,San Francisco,USA,12/28/2024,1/2/2025,243.3,1,Private Room,12/20/2024,FALSE,US Dollar
B4182,U594,L482,Amsterdam,NLD,7/12/2023,7/22/2023,288.35,2,Shared Room,7/7/2023,FALSE,Unknown
B4183,U988,L402,Sydney,AUS,4/6/2023,4/15/2023,160.35,1,Private Room,3/2/2023,FALSE,Australian Dollar
B4184,U140,L228,Sydney,AUS,2/14/2023,2/15/2023,200.87,3,Private Room,12/30/2022,TRUE,Australian Dollar
B4185,U635,L428,Rome,ITA,5/18/2024,5/24/2024,165.76,1,Shared Room,4/7/2024,TRUE,Unknown
B4186,U757,L208,Paris,FRA,8/26/2024,8/30/2024,80.87,2,Private Room,8/24/2024,TRUE,Unknown
B4187,U165,L459,Toronto,CAN,10/2/2024,10/3/2024,118.81,5,Entire Home,8/31/2024,FALSE,Canadian Dollar
B4188,U777,L376,Paris,FRA,7/5/2023,7/8/2023,262.75,4,Shared Room,6/20/2023,TRUE,Unknown
B4189,U940,L260,Rome,ITA,1/17/2023,1/24/2023,271.61,1,Private Room,1/6/2023,TRUE,Unknown
B4190,U120,L269,Tokyo,JPN,6/26/2023,7/3/2023,227.65,2,Private Room,5/15/2023,FALSE,Yen
B4191,U472,L322,Barcelona,ESP,10/12/2024,10/17/2024,224.32,3,Private Room,10/10/2024,TRUE,Unknown
B4192,U926,L341,Tokyo,JPN,2/5/2024,2/16/2024,141.87,4,Shared Room,12/28/2023,FALSE,Yen
B4193,U361,L225,Toronto,CAN,7/9/2024,7/17/2024,102.07,3,Private Room,5/19/2024,FALSE,Canadian Dollar
B4194,U324,L330,Sydney,AUS,3/9/2023,3/14/2023,213.83,5,Shared Room,2/12/2023,FALSE,Australian Dollar
B4195,U462,L463,Berlin,DEU,11/13/2024,11/25/2024,116.92,2,Private Room,9/18/2024,TRUE,Unknown
B4196,U777,L380,Rome,ITA,3/15/2024,3/26/2024,263.67,4,Entire Home,3/4/2024,FALSE,Unknown
B4197,U501,L353,Rome,ITA,11/17/2023,11/21/2023,57.32,4,Private Room,11/7/2023,FALSE,Unknown
B4198,U637,L441,New York,USA,6/4/2024,6/14/2024,110.93,4,Shared Room,5/16/2024,TRUE,US Dollar
B4199,U772,L328,Tokyo,JPN,9/7/2023,9/21/2023,157.66,5,Shared Room,7/22/2023,FALSE,Yen
B4200,U987,L474,New York,USA,12/31/2023,1/1/2024,231.01,3,Private Room,11/12/2023,TRUE,US Dollar
B4201,U469,L216,Amsterdam,NLD,6/29/2023,7/8/2023,150.22,2,Shared Room,6/11/2023,TRUE,Unknown
B4202,U152,L434,Berlin,DEU,10/15/2023,10/18/2023,296.45,5,Entire Home,8/17/2023,TRUE,Unknown
B4203,U813,L439,Barcelona,ESP,8/21/2023,9/2/2023,276.75,5,Private Room,7/20/2023,FALSE,Unknown
B4204,U750,L376,New York,USA,9/5/2023,9/14/2023,57.14,4,Entire Home,7/7/2023,FALSE,US Dollar
B4205,U672,L379,San Francisco,USA,12/29/2023,12/30/2023,83.16,1,Private Room,11/15/2023,FALSE,US Dollar
B4206,U123,L294,Rome,ITA,4/7/2023,4/12/2023,135.85,1,Entire Home,3/24/2023,FALSE,Unknown
B4207,U710,L335,Berlin,DEU,8/18/2023,8/31/2023,205.11,3,Entire Home,7/17/2023,TRUE,Unknown
B4208,U916,L251,San Francisco,USA,5/26/2023,5/30/2023,138.15,1,Private Room,4/13/2023,TRUE,US Dollar
B4209,U510,L383,Paris,FRA,4/16/2024,4/30/2024,87.25,4,Shared Room,3/30/2024,FALSE,Unknown
B4210,U287,L376,San Francisco,USA,12/9/2024,12/10/2024,140.87,2,Shared Room,11/5/2024,TRUE,US Dollar
B4211,U667,L379,Sydney,AUS,10/27/2023,11/2/2023,114.89,4,Entire Home,10/21/2023,TRUE,Australian Dollar
B4212,U698,L318,Sydney,AUS,4/7/2023,4/9/2023,216.39,3,Private Room,3/7/2023,FALSE,Australian Dollar
B4213,U420,L312,Barcelona,ESP,12/16/2024,12/17/2024,241.22,2,Private Room,10/17/2024,TRUE,Unknown
B4214,U656,L255,Toronto,CAN,4/11/2024,4/15/2024,160.57,4,Entire Home,3/26/2024,TRUE,Canadian Dollar
B4215,U966,L244,Sydney,AUS,5/2/2024,5/8/2024,229.79,2,Private Room,4/4/2024,FALSE,Australian Dollar
B4216,U203,L288,Toronto,CAN,1/30/2023,2/8/2023,181.43,5,Shared Room,1/13/2023,FALSE,Canadian Dollar
B4217,U501,L281,New York,USA,8/26/2024,9/5/2024,64.8,5,Entire Home,6/27/2024,TRUE,US Dollar
B4218,U717,L420,Berlin,DEU,1/21/2023,2/3/2023,108.72,5,Shared Room,11/27/2022,FALSE,Unknown
B4219,U175,L423,Barcelona,ESP,3/2/2023,3/7/2023,58.12,3,Shared Room,2/8/2023,TRUE,Unknown
B4220,U940,L264,Toronto,CAN,3/27/2024,3/31/2024,250.96,2,Entire Home,2/12/2024,FALSE,Canadian Dollar
B4221,U900,L317,Rome,ITA,7/23/2024,8/1/2024,127.14,3,Entire Home,7/20/2024,FALSE,Unknown
B4222,U765,L277,New York,USA,5/29/2023,6/4/2023,253.98,4,Private Room,4/20/2023,FALSE,US Dollar
B4223,U147,L274,Rome,ITA,6/29/2023,7/12/2023,109.39,2,Private Room,5/13/2023,TRUE,Unknown
B4224,U582,L385,Sydney,AUS,3/28/2024,4/4/2024,96.2,5,Entire Home,2/27/2024,TRUE,Australian Dollar
B4225,U835,L369,Tokyo,JPN,8/27/2024,8/28/2024,121.31,3,Entire Home,7/10/2024,TRUE,Yen
B4226,U633,L303,Tokyo,JPN,9/12/2023,9/19/2023,203.76,2,Entire Home,7/17/2023,TRUE,Yen
B4227,U802,L280,Amsterdam,NLD,5/10/2024,5/18/2024,219.55,1,Private Room,5/2/2024,TRUE,Unknown
B4228,U517,L275,Amsterdam,NLD,4/28/2023,5/9/2023,166.92,2,Private Room,2/27/2023,FALSE,Unknown
B4229,U928,L232,Barcelona,ESP,8/7/2023,8/21/2023,177.31,4,Entire Home,7/27/2023,TRUE,Unknown
B4230,U861,L227,Rome,ITA,5/15/2024,5/19/2024,204.64,2,Entire Home,3/23/2024,TRUE,Unknown
B4231,U506,L490,San Francisco,USA,11/26/2023,12/4/2023,219.85,4,Private Room,11/12/2023,TRUE,US Dollar
B4232,U891,L213,Sydney,AUS,5/21/2023,5/31/2023,220.61,4,Entire Home,4/18/2023,FALSE,Australian Dollar
B4233,U758,L349,Sydney,AUS,9/1/2024,9/13/2024,260.12,1,Private Room,7/23/2024,TRUE,Australian Dollar
B4234,U157,L330,Tokyo,JPN,11/22/2023,11/23/2023,252.22,2,Entire Home,11/21/2023,TRUE,Yen
B4235,U894,L393,Rome,ITA,9/7/2023,9/16/2023,188.74,1,Entire Home,8/6/2023,FALSE,Unknown
B4236,U753,L377,New York,USA,6/24/2023,7/4/2023,175.75,4,Private Room,6/3/2023,TRUE,US Dollar
B4237,U343,L224,Tokyo,JPN,1/9/2023,1/19/2023,229.71,2,Private Room,11/20/2022,FALSE,Yen
B4238,U801,L435,Sydney,AUS,11/1/2023,11/12/2023,184.12,2,Entire Home,10/27/2023,FALSE,Australian Dollar
B4239,U654,L458,San Francisco,USA,2/15/2023,2/17/2023,110.9,5,Shared Room,12/20/2022,TRUE,US Dollar
B4240,U557,L288,San Francisco,USA,2/19/2023,3/5/2023,128.39,2,Entire Home,1/1/2023,FALSE,US Dollar
B4241,U484,L230,San Francisco,USA,7/12/2024,7/17/2024,87.22,1,Entire Home,7/1/2024,TRUE,US Dollar
B4242,U470,L320,Paris,FRA,2/2/2023,2/15/2023,235.06,1,Shared Room,12/28/2022,FALSE,Unknown
B4243,U635,L262,Toronto,CAN,8/16/2023,8/23/2023,52.26,5,Shared Room,6/23/2023,TRUE,Canadian Dollar
